labels,key_words,review
2,锁边线都掉了,两件衣服一个尺码的，实际尺寸却不一样，白色的衣袖短些。而且穿了一次，白色这件衣服锁边的线都掉了。
0,尺码大小不一,尺码大小：两件同样是L号穿起来大小不一。黑色的感觉是M号！
0,尺码大很多,尺码大小：两件一样的尺码，白色的穿着就大很多。做工真的是差劲。
2,脱线,第二次穿袖口就脱线了 我服
2,脱线极其容易,面料差，极其容易脱线。如图所示，已经开线。jd给了我补偿，但不代表商品质量就不存在问题了。仍然觉得衣服用不长久。随便鄙视京东卖垃圾雨刷给我，自从装上，一天比一天雨水漏刮严重，才20天，就只能丢掉。京东越来越差了。
0,尺码勿悠人,尺码大小：这不是勿悠人么。。。。标的一样的尺码，实际灰色的小那么多。。。
2,脱线垃圾,垃圾中的垃圾，先不说面料伪劣，质量收到就直接脱线破了一个洞，找客服还说让我自己去补，补偿5块红包，呵呵呵
15,面料挺不错,尺码大小刚合适，面料挺不错的，穿起来也舒服，京东快递就是比其他快递快而且还给送上门，服务很好
35,快递比其他快递快,尺码大小刚合适，面料挺不错的，穿起来也舒服，京东快递就是比其他快递快而且还给送上门，服务很好
26,做工很不错,尺码大小合适 穿上也舒服 做工很不错 没有多余的线头 版型好看 非常喜欢
6,京东自营店坑了,京东自营店越来越坑了，以前换东西都是免费的，这一次不但没有免邮费还比以前慢了好多，我问他说不清楚
6,京东自营垃圾,京东自营也这么垃圾了，质量跟一二十的差不多，买来洗一下领口都变形了，黑色的掉色，不建议购买
6,旧的垃圾,垃圾，旧的别人穿过的
2,污渍认栽,刚收到，打开发现黑色的前后有两个地方有黑色的污渍，光亮处特别明显，，，自己想着洗洗能不能洗下去，客服又说洗了就不能退了，，，自己认栽了，这个衣服卖家发货都不带检查的吗？
3,面料非常差,面料类型：非纯棉面料质感：质感非常差、穿在身上感觉痒的很！
3,面料很不舒服,面料很不舒服，穿在身上有点磕人
3,面料很差,面料质感：很差，尺码大小：偏大试穿效果：不好看，千万不要买
6,控也差了,其实吧，作为一个京东的老顾客实在搞得那么难堪，南极人的也是一个品牌，怎么现在品控也是这么差了。唉:-(衣服还没穿就一洞，官方客服也是摆设，店铺客服就是一个复读机，之后说一句话，一点责任心都没有。民族复兴靠你们末日就要到了。
29,上身效果很好，款式百搭时尚,尺码合适，面料柔软舒适，上身效果很好，款式百搭时尚，做工精细，没有多余的线头。
24,尺码合适，面料柔软舒适,尺码合适，面料柔软舒适，上身效果很好，款式百搭时尚，做工精细，没有多余的线头。
26,线头没有多余,尺码合适，面料柔软舒适，上身效果很好，款式百搭时尚，做工精细，没有多余的线头。
26,做工精细,尺码合适，面料柔软舒适，上身效果很好，款式百搭时尚，做工精细，没有多余的线头。
0,尺码偏大，,尺码偏大，换货过程非常顺利便捷，产品做工比较差，线条遍布，穿一天袖口就脱线了，没有之前穿的班尼路打底衫质量好，上次买了一盒南极人的袜子，没有一双不是穿着穿着脚底脚指头破洞，大概以后不会再买南极人的衣品了，印象不好。
6,口袋不是很理想,这质量不是很理想，连口袋都没有！
3,面料很一般,感觉面料很一般
2,线头,快递比蜗牛的速度还慢，，好多线头，这质量能过关，，
4,吊牌差评,差评吊牌和裤子分离，
0,尺码完全跟描述的不对,尺码完全跟描述的不对L码写着165-170，实际到货居然是176的。然后吊牌什么的都只是直接丢袋子里的
2,线头不愉快,不建议购买。首先包装，一个品牌竟然直接给我装到快递袋里面，最起码的外包装都没有吗？？？；其次没有商标，谁知道是不是南极人；客服回复慢的要死。再者线头满天飞。极不愉快的一次购物。
17,尺码正好,尺码正好，衣服偏胖些，适合外边穿外套用
3,面料摸起来廉价,不好，还没穿，洗过一次，起球很严重，面料摸起来廉价得不行，洗过一次穿上身还痒，我就奇了怪了。
10,解决方案有什么用,穿12天旁边的线就稀了找客服这个推那个的 解决方案补贴8元叫我去补 稀了补的有什么用？
13,变形不会,穿不会变形
4,标牌差评,差评标牌和服装分离，
8,反映问题真差劲,穿都没穿，就成这样了，给客服反映问题两天了没人搭理，真差劲
2,线头出来了,刚买的衣服没穿，线头都出来了，真垃圾。
1,穿一次洗之后不像个样子,衣服容易起皱，穿一次洗之后不像个样子，或许是棉质吧，反正我是不会再买了，难得退了
13,变形不会,穿了会脱水，衣服不会长变形。
1,穿一天变形,太薄了穿一天就变形了
1,第一次不好,第一次洗完就皱了，感觉不好
2,线头到处是,到处都是线头   线一拉就一整条
3,面料手感不好,面料质感：手感不好
3,面料伪劣,垃圾中的垃圾，先不说面料伪劣，质量收到就直接脱线破了一个洞，找客服还说让我自己去补，补偿5块红包，呵呵呵
3,皮质差，,皮质类型：差，感觉10多块钱还差不多上身效果：一般般
2,线头全是,差的要命，全是线头，放那里去了，没法穿
2,袖口破的,第二天发现袖口是破的，可能是没锁好边
18,防晒有效,穿了两水了再来评价的，这款防晒衣穿在衣服上挺舒服的，也能有效防晒，而且衣服也很轻盈，但做工有点儿粗糙，质量估计也不怎么好，同样的价格在别的网站上可能能买三件了。
18,价格别的网站上,穿了两水了再来评价的，这款防晒衣穿在衣服上挺舒服的，也能有效防晒，而且衣服也很轻盈，但做工有点儿粗糙，质量估计也不怎么好，同样的价格在别的网站上可能能买三件了。
18,穿了两天晒红了,穿了两天，把我手都晒红了，再穿几天手都要黑了。
2,袖子,感受到，袖子就跑针了。。。服了。。还找不到售后客服。一直电脑人。材质：一般般。感觉和我20多的背心差不多。
2,衣服发黄,衣服发黄，抹布一样
0,穿起不舒服,穿起不舒服，严重垃圾
0,穿起来不大舒服,穿起来不大舒服，总感觉后背有什么向下拉，便宜真的没什么好东西
10,店家退五块钱,穿三次就破洞。店家不负责。说退五块钱。不会再来了。希望想买的朋友注意了。
2,衣服粘毛,黑色的的不行，非常粘毛，整件衣服都是一点点的毛
30,防晒效果不错,穿上很合身，防晒效果不错
3,手感不是很好,总体来说看着还是不错，但摸上去手感不是很好，感觉有点硬，然后穿上后一旦出汗，那衣服简直就是给汗腥味给了个加成buff，出汗后衣服散发的汗腥味很重，不是一般的重，穿别的材质的T恤出汗后基本没有汗腥味
3,手感不一样,宣传和产品不一致 买的两件一样的 收到货两件手感完全不一样 连顶部logo都不一致 明显一件好一件差
35,物流超快,穿上挺好扽讷讷，大小正合适，是棉质的，而且物流超快，京东物流太给力了，谢谢
1,过了一次了最大码,买了最大码的，过了一次水，衣服就缩了。实在不怎么样！
2,衣服粘毛,买东西从来不评论，但是这两件衣服让我极其的愤怒，粘毛变形！大码一洗变小码穿都没穿，就扔垃圾桶！贴牌产品
1,领口垃圾,真垃圾啊，穿了一次洗了之后领口大的不知道成什么样，还以为南极人质量很好，结果也这么垃圾，喝，tui~
0,穿一天变大了,穿一天，领口就变大了
2,衣服质量垃圾,简直就是糊弄人   衣服质量跟垃圾没啥区别  各种问题   拉链拉不下去。。物流还慢得一塌糊涂。。我真不知道你是来骗人的  还是来开店的
15,质感很明显没有,穿一周，很明显没有质感，仿佛穿几个月一样，但一分钱一分货，不要太过期望
3,货是脏的,收到货，直接是脏的，应该是送货途中弄破损了，客服一直让发照片，前后发了三次，问能不能洗洗，说洗了就不给退，本来天气就热，等那么多天，还是这个个情况，是在等不起了
26,做工很精细，没有多余精细,穿在身上也非常的帅气，面料也很好，做工很精细，没有多余的线头。
2,衣服质量破损,服务态度恶劣 就拿个人工服务电脑在忽悠你，衣服质量也不好 衣服有破损 卖家不处理爱理不理的 太差了
18,价格有些不值,穿着不是很舒服，有些紧，还有些材质过敏吧，这价格有点高了，感觉有些不值，对于我这种微胖来说有些不友善袖子宽松胸围和腰围很紧
18,价格有点高了,穿着不是很舒服，有些紧，还有些材质过敏吧，这价格有点高了，感觉有些不值，对于我这种微胖来说有些不友善袖子宽松胸围和腰围很紧
13,变形水洗会,但是水洗会变形，不是很推荐
0,穿着很难受,穿着很难受，衣服背面有道杠，卡在背上很膈应人。
0,穿着不舒服,穿着身上老不舒服了
3,退色严重,黑色的退色严重，质量不咋的
35,京东购物方便、快捷,穿着舒适，材质柔软，版型很好，京东购物方便、快捷！
3,褪色不好,会褪色不好，
35,京东感谢,穿着舒适，物美价廉，感谢京东商城物流服务
3,褪色严重,衣服严重褪色
35,物流极时,穿着舒适透气，防晒效果好，物流极时，迫不及待的穿上，防风，防雨，又防晒价格实惠超级划算
30,防晒效果好，,穿着舒适透气，防晒效果好，物流极时，迫不及待的穿上，防风，防雨，又防晒价格实惠超级划算
0,穿着不舒服,穿着太热，浑身不舒服！！！慎买
18,穿着一般,穿着一般，就是没有口袋。
26,做工精细,穿着正好，大小刚好合适，做工精细，没有多余线头，面料透气舒服好看，物流很快。
3,褪色再也不来,褪色的厉害，也没有售后，再也不来京东购买衣服了
3,味道浠烂,浠烂的商家，衣服味道大，吊牌都不用吊的，只是装进包装袋里
26,不起球非常好,纯棉的已经穿了很多次了，下过水不缩水，不起球，非常好
