labels	key_words	review
3RESTAURANT#GENERAL	place	"amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!"
3RESTAURANT#GENERAL	NULL	"BEST DINING EXPERIENCE IN THE WEST VILLAGE!"
3RESTAURANT#GENERAL	Casa La Femme	"Stepping into Casa La Femme last night was a true experience unlike any other in New York!"
3AMBIENCE#GENERAL	decor	"Highly impressed from the decor to the food to the hospitality to the great night I had!"
3DRINKS#QUALITY	cocktail with Citrus Vodka and lemon and lime juice and mint leaves	"The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!"
3FOOD#QUALITY	Food	"Food took some time to prepare, all worth waiting for."
3AMBIENCE#GENERAL	belly dancing show	"We were drawn into the belly dancing show that captivated the crowd."
3RESTAURANT#GENERAL	restaurant	"I never write on these sites but this restaurant is def worth commending!"
3RESTAURANT#GENERAL	NULL	"Great find in the West Village!"
1FOOD#QUALITY	food	"Maggot in the food!"
3FOOD#STYLE_OPTIONS	menu	"The menu looked great, and the waiter was very nice, but when the food came, it was average."
1FOOD#QUALITY	mushroom sauce	"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom."
3SERVICE#GENERAL	manager	"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for)."
1SERVICE#GENERAL	NULL	"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it."
1SERVICE#GENERAL	manager	"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession."
1SERVICE#GENERAL	NULL	"We paid and left because we didn't feel like arguing any more."
1FOOD#QUALITY	food	"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food."
3RESTAURANT#MISCELLANEOUS	restaurant	"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service."
1FOOD#QUALITY	NULL	"Unhygienic"
1RESTAURANT#GENERAL	NULL	"I do not recommend."
1FOOD#QUALITY	food	"I got hair in my food 2 times of then !"
3RESTAURANT#GENERAL	place	"Great place, great value."
3FOOD#QUALITY	food	"The food is flavorful, plentiful and reasonably priced."
3AMBIENCE#GENERAL	atmosphere	"The atmosphere is relaxed and casual."
3RESTAURANT#MISCELLANEOUS	place	"It's a great place to order from or sit-in."
3RESTAURANT#GENERAL	NULL	"Awesome"
3RESTAURANT#PRICES	NULL	"Inexpensive, unassuming, great time!"
3FOOD#QUALITY	Sushi	"Sushi experience was unbelievable with my fiance."
3RESTAURANT#GENERAL	NULL	"Try it!"
3RESTAURANT#GENERAL	NULL	"Very pleased"
3FOOD#QUALITY	rolls	"Good creative rolls!"
3RESTAURANT#MISCELLANEOUS	Yamato	"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much."
3FOOD#QUALITY	rolls	"They have great rolls, the triple color and norwegetan rolls, are awesome and filling."
3FOOD#QUALITY	dessert	"One special roll and one regular roll is enough to fill you up, but save room for dessert!"
3FOOD#QUALITY	banana chocolate dessert	"They have a delicious banana chocolate dessert, as well as a great green tea tempura."
3FOOD#QUALITY	appetizers	"The appetizers are also delicious!"
3FOOD#QUALITY	food	"Amazing food."
1AMBIENCE#GENERAL	interior	"Mazing interior."
3FOOD#QUALITY	food	"Great food!"
3FOOD#QUALITY	modern Japanese	"I've had my fair share of modern Japanese and this spot delivers."
1AMBIENCE#GENERAL	atmosphere	"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors."
1AMBIENCE#GENERAL	NULL	"If you're into being lost when you're just five feet from your table then hey, that's a good thing."
3FOOD#QUALITY	modern Japanese food	"Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future."
3FOOD#QUALITY	Indo Chinese food	"Indo Chinese food, pretty good..."
2AMBIENCE#GENERAL	place	"Not a very fancy place but very good Chinese style Indian food."
3FOOD#QUALITY	chicken lollipop	"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken."
1FOOD#QUALITY	food	"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily."
3RESTAURANT#GENERAL	NULL	"Still we keep going back :)"
1FOOD#QUALITY	food	"I was speechless by the horrible food."
1FOOD#QUALITY	food	"I attended a holiday dinner at the restaurant, and the food was majorly disappointing."
1SERVICE#GENERAL	chef	"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation)."
1RESTAURANT#GENERAL	NULL	"I was so stunned, and I left the dinner hungry and majorly disappointing."
1RESTAURANT#MISCELLANEOUS	place	"This place survives on reputation alone."
1RESTAURANT#GENERAL	NULL	"I will NEVER return."
3RESTAURANT#GENERAL	NULL	"Best In ALL of NYC"
3RESTAURANT#GENERAL	restaurant	"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn..."
3FOOD#QUALITY	food	"for 7 years they have put out the most tasty, most delicious food and kept it that way..."
3RESTAURANT#GENERAL	NULL	"never swaying, never a bad meal, never bad service..."
3RESTAURANT#GENERAL	NULL	"you should travel from the Bronx to try it..."
3FOOD#QUALITY	food	"great food, great wine list, great service in a great neighborhood..."
3FOOD#QUALITY	NULL	"so delicious!!!!!!"
3RESTAURANT#GENERAL	Patsy's Pizza	"Patsy's Pizza = true love"
3FOOD#QUALITY	pizza	"Hands down the best pizza on the planet."
3FOOD#QUALITY	NULL	"In about 12 minutes, the thing is gone."
3FOOD#QUALITY	hot dogs	"great hot dogs.."
3FOOD#QUALITY	hot dogs	"the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside."
3FOOD#QUALITY	toppings	"great toppings definitely a place you need to check out for late night munchies or a mid day boost!"
3FOOD#QUALITY	NULL	"great taste"
3FOOD#QUALITY	NULL	"Great, original taste."
1FOOD#QUALITY	dishes	"For me dishes a little oily, but overall dining experience good."
3SERVICE#GENERAL	service	"Helpful service and average price per dish $10."
1AMBIENCE#GENERAL	decor	"The only thing that strikes you is the decor?(not very pleasant)."
3FOOD#QUALITY	food	"great food"
3FOOD#QUALITY	indian chinese food	"This place has great indian chinese food."
3FOOD#QUALITY	NULL	"The flavors are amazing and the value is phenomenal."
1RESTAURANT#MISCELLANEOUS	place	"Be prepared to wait, because the place is pretty tiny."
2RESTAURANT#MISCELLANEOUS	NULL	"Also, they do not take credit card so come with cash!"
1AMBIENCE#GENERAL	place	"Even though the place is not beautiful, the food speaks for itself."
3FOOD#QUALITY	Indian Chinese	"Best Indian Chinese in the city, by far!"
3RESTAURANT#GENERAL	NULL	"AMAZING MY FAVORITE!!!"
3RESTAURANT#GENERAL	Village Underground	"I came across Village Underground by accident, now I go there all the time."
3DRINKS#QUALITY	martinis	"The martinis are amazing and very fairly priced."
3SERVICE#GENERAL	SERVICE	"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC."
3AMBIENCE#GENERAL	DJ	"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back."
3SERVICE#GENERAL	NULL	"You can get a table without a reservation if you get there early I they don't make you by bottles."
3SERVICE#GENERAL	NULL	"Which lets face it....at times it's a good thing."
3RESTAURANT#PRICES	NULL	"In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!"
3RESTAURANT#GENERAL	NULL	"Highly recommended!"
3RESTAURANT#GENERAL	NULL	"One of the best, if not THE best, restaurants in Park Slope (and NY in general)"
3FOOD#QUALITY	menu	"Everything on the menu is great. "
3RESTAURANT#GENERAL	establishment	"This establishment is the real deal. "
3AMBIENCE#GENERAL	NULL	"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait."
1FOOD#PRICES	dinner for two	"But $500 for a dinner for two that didn't include Wine?"
3FOOD#QUALITY	appetizers	"Look, the appetizers were really good."
3FOOD#QUALITY	entree	"The entree was also very good."
1FOOD#PRICES	NULL	"Can't argue about that, but they are clearly over priced."
2AMBIENCE#GENERAL	environment	"What you are paying for is the environment and the name."
3AMBIENCE#GENERAL	place	"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while."
1FOOD#QUALITY	NULL	"Which of course is not real Kobe but Wagyu beef."
1RESTAURANT#MISCELLANEOUS	NULL	"Surprised that a place of this caliber would advertise it as Kobe."
2FOOD#QUALITY	Vanison	"Vanison was good but not amazing."
3FOOD#QUALITY	Bison	"Bison was quite excellent however."
1FOOD#QUALITY	Dessert	"Dessert: pure disaster."
1FOOD#QUALITY	NULL	"Just not good at all."
1FOOD#STYLE_OPTIONS	NULL	"Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all."
1RESTAURANT#PRICES	restaurant	"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it."
2RESTAURANT#MISCELLANEOUS	The Four Seasons	"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say I've been to the four seasons restaurant."
1RESTAURANT#GENERAL	NULL	"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it."
3FOOD#QUALITY	food	"All in all, the food was great (except for the dessserts)."
2AMBIENCE#GENERAL	environment	"The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts."
1FOOD#QUALITY	food	"If you are going for the food, it will not be worth it."
1SERVICE#GENERAL	service	"You would think they would make up for it with service, sadly, no."
1SERVICE#GENERAL	Service	"Service was just ok, it is not what you'd expect for $500."
1RESTAURANT#GENERAL	NULL	"Terrible Waste of money.. scammers"
1RESTAURANT#GENERAL	Casa La Femme	"I agree that dining at Casa La Femme is like no other dining experience!"
1RESTAURANT#GENERAL	NULL	"I am actually offended to have spent so much money on such a bad experience."
1RESTAURANT#GENERAL	Casa La Femme	"I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time."
1RESTAURANT#GENERAL	NULL	"Our visit their to say the least, was an unpleasant and costly experience!"
1RESTAURANT#GENERAL	NULL	"And even more so unpleasant because it was so costly for such an unpleasant experience."
2SERVICE#GENERAL	wait	"We did arrive late for our reservation so I can not complain too much about the wait for a table."
1SERVICE#GENERAL	NULL	"Although we were told 10-15 minutes and it was more like 45 minutes."
3RESTAURANT#GENERAL	NULL	"We were ushered to the bar to wait momentarily and upon arrival were so excited."
3AMBIENCE#GENERAL	place	"The place is beautiful!"
3SERVICE#GENERAL	hostess	"The hostess was very pleasant."
1DRINKS#QUALITY	drinks	"However, our $14 drinks were were horrible!"
1SERVICE#GENERAL	NULL	"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!"
1RESTAURANT#GENERAL	NULL	"Our experience did not ever get any better."
1SERVICE#GENERAL	NULL	"For each course we waited over 1/2 hour to 45 minutes and were never offered a drink."
1SERVICE#GENERAL	waiter	"We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka."
1SERVICE#GENERAL	waiter	"After the 4th time i asked again and the waiter than said after our dinner."
1SERVICE#GENERAL	NULL	"We asked for beverages and never received them."
1SERVICE#GENERAL	waiter	"We asked for sides which the waiter than admitted that he forgot to put in that part of our order."
1FOOD#QUALITY	chicken	"My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin."
1FOOD#QUALITY	dinner	"I would not expect this for a $55 dinner."
1SERVICE#GENERAL	NULL	"By the time we finished our dinner we still had not received one beverage NOR hooka!"
1SERVICE#GENERAL	NULL	"What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!"
1SERVICE#GENERAL	NULL	"The only beverage we did receive was water in dirty glasses!"
1SERVICE#GENERAL	NULL	"To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant."
1FOOD#QUALITY	food	"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!"
1FOOD#QUALITY	meal	"If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!"
1RESTAURANT#GENERAL	restaurant	"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money."
1RESTAURANT#GENERAL	NULL	"MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!"
1RESTAURANT#GENERAL	NULL	"I wish I COULD be refunded!"
1RESTAURANT#MISCELLANEOUS	NULL	"Don't go with a larger group than 4! "
3SERVICE#GENERAL	NULL	"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us."
2FOOD#STYLE_OPTIONS	menu	"The menu is fairly simple without much descriptions. "
1DRINKS#STYLE_OPTIONS	beer	"There was no tap beer that evening, which was a disappointment. "
1DRINKS#STYLE_OPTIONS	selection of bottled beer	"Not much of a selection of bottled beer either, we went with Brahma. "
3FOOD#QUALITY	fried oysters and clams	"The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). "
2FOOD#STYLE_OPTIONS	lobster knuckles	"The lobster knuckles (special of the day) were ok, but pretty tasteless."
1FOOD#STYLE_OPTIONS	"salt encrusted shrimp" appetizer	"I believe there were 2 shrimp in the salt encrusted shrimp appetizer. "
1SERVICE#GENERAL	NULL	"She replied well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded. "
2SERVICE#GENERAL	NULL	"The food arrived in about 15 minutes. "
3FOOD#QUALITY	Thai style Fried Sea Bass	"I had the Thai style Fried Sea Bass...which was very good. "
3FOOD#QUALITY	food	"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! "
3FOOD#QUALITY	lobster roll	"I heard the lobster roll was excellent. "
1SERVICE#GENERAL	NULL	"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). "
3FOOD#QUALITY	food	"All in all the food was good - a little on the expensive side, but fresh. "
1SERVICE#GENERAL	Service	"Service not the friendliest to our large party! "
1RESTAURANT#GENERAL	NULL	"Probably would not go back here."
3FOOD#QUALITY	Indian food	"Great Indian food"
3FOOD#QUALITY	Food	"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had."
2FOOD#STYLE_OPTIONS	Indian food	"Very normal Indian food, but done really well."
3RESTAURANT#GENERAL	place	"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel."
1SERVICE#GENERAL	waiters	"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $."
1SERVICE#GENERAL	NULL	"I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price)."
3FOOD#QUALITY	Indian food	"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food"
3RESTAURANT#GENERAL	NULL	"One of the BEST"
3RESTAURANT#GENERAL	Bukhara Grill	"Bukhara Grill, the tagline says it all.. INDIAN SPICE RAVE"
1FOOD#PRICES	lunch buffet	"The lunch buffet is expensive but is deff worth it."
3SERVICE#GENERAL	service	"We have gone for dinner only a few times but the same great quality and service is given."
3RESTAURANT#GENERAL	Bukhara	"Bukhara is on my top 5 Indian places in NYC"
1RESTAURANT#GENERAL	NULL	"Wretched and retching"
1FOOD#QUALITY	food	"I have never been so disgusted by both food an service."
1SERVICE#GENERAL	NULL	"For starters they delivered us someone else's order."
1FOOD#QUALITY	kimchee	"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin."
1FOOD#QUALITY	food	"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation."
1SERVICE#GENERAL	NULL	"None was made so i hung up."
1FOOD#QUALITY	NULL	"Less than three minutes passed before I found myself doubled over the toilet."
1FOOD#QUALITY	meal	"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant."
1RESTAURANT#GENERAL	restaurant	"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive."
1FOOD#QUALITY	NULL	"Eat at your own risk."
3AMBIENCE#GENERAL	place	"Gorgeous place ideal for a romantic dinner"
3FOOD#QUALITY	four course prix fix menu	"I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot."
3SERVICE#GENERAL	service	"The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!"
3RESTAURANT#MISCELLANEOUS	Casa La Femme	"I completely recommend Casa La Femme for any special occasion and to REALLY impress your date."
1RESTAURANT#GENERAL	NULL	"More Williamsburg Garbage"
1SERVICE#GENERAL	NULL	"The dishes came out around 5 minutes apart."
2FOOD#QUALITY	bibimbap	"The bibimbap was average, but the stone bowl wasn't even close to sizzling."
1FOOD#PRICES	stone bowl	"Too bad I had paid an extra $2 for the stone bowl."
1FOOD#QUALITY	nakgi-bokum	"The nakgi-bokum was horrible."
1FOOD#QUALITY	stir-fried squid	"Easily the worst stir-fried squid I've ever tasted."
1FOOD#QUALITY	sauce	"The sauce tasted more like Chinese fast food than decent Korean."
2FOOD#QUALITY	side dishes	"The side dishes were passable, and I did get a refill upon request."
1SERVICE#GENERAL	service	"The real problem I had with this place was the complete lack of service."
1SERVICE#GENERAL	NULL	"She just nodded and walked off."
1SERVICE#GENERAL	NULL	"As to my comment about the food, no apology or acknowledgment was made."
1FOOD#QUALITY	dish	"My wife had barely touched that mess of a dish."
1SERVICE#GENERAL	NULL	"We were charged full price."
3RESTAURANT#GENERAL	NULL	"Lives up to the hype"
2RESTAURANT#MISCELLANEOUS	NULL	"We've tried before but it always packed and doesn't take reservations."
3RESTAURANT#GENERAL	NULL	"It was well worth the wait."
3FOOD#QUALITY	risotto	"The wife had the risotto which was amazing."
1FOOD#STYLE_OPTIONS	NULL	"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal."
3FOOD#QUALITY	farro salad	"The farro salad and the mashed yukon potatoes were also extremely tasty."
3RESTAURANT#GENERAL	east village pizza	"i love margherita pizza 每 i looove east village pizza"
3RESTAURANT#GENERAL	place	"Love this place, every time we are in the city this is one of the places we always go."
2FOOD#QUALITY	slice of NYC pizza	"A quintessential slice of NYC pizza."
3FOOD#QUALITY	crust	"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components."
3FOOD#QUALITY	margherita pizza	"Personally I like the margherita pizza better, but they are all good."
3AMBIENCE#GENERAL	Restaurant	"Possibly the Most Romantic Restaurant in the City"
3RESTAURANT#GENERAL	modern Japanese brasserie	"This is undoubtedly my favorite modern Japanese brasserie (that don＊t serve sushi), and in my opinion, one of the most romantic restaurants in the city!"
2LOCATION#GENERAL	spot	"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate d谷cor will make you feel like you＊re no longer in the city."
3AMBIENCE#GENERAL	private booths	"If you＊re planning to come here, make sure that your date is someone whom you really like since you＊ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!)."
3AMBIENCE#GENERAL	NULL	"It＊s just you and your date and an occasional cute ＆excuse me＊ before the waiter opens the little curtain to your booth!"
3FOOD#PRICES	BBE $29 fixe prix menu	"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!"
3FOOD#QUALITY	sashimi amuse bouche	"We started off with a delightful sashimi amuse bouche."
3FOOD#QUALITY	Grilled Black Cod	"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better."
3DRINKS#QUALITY	sake＊s	"The sake＊s complimented the courses very well and is successfully easing me into the sake world."
2FOOD#QUALITY	frozen black sesame mousse	"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal."
3RESTAURANT#GENERAL	brasserie	"Maybe it was the great company (I had friends visiting from Philly 每 yes, it was not a date this time) or the super reasonable price point, but I just can＊t say enough good things about this brasserie."
3RESTAURANT#GENERAL	Zenkichi	"I don＊t usually visit the same establishment more than once, what more twice, but I＊ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner."
1RESTAURANT#GENERAL	NULL	"Terrible would be a compliment!"
1SERVICE#GENERAL	service	"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night."
1SERVICE#GENERAL	NULL	"We paid a fixed pricce but got nothing!!"
1SERVICE#GENERAL	NULL	"We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating."
1SERVICE#GENERAL	service	"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!"
1RESTAURANT#GENERAL	NULL	"Stay away"
3FOOD#QUALITY	Shabu Shabu	"Great Shabu Shabu"
3RESTAURANT#GENERAL	NULL	"I love it."
2FOOD#QUALITY	dishes	"I tried a couple other dishes but wasn't too impressed."
3FOOD#QUALITY	Shabu Shabu	"But for the Shabu Shabu, you won't find much better in NY."
3FOOD#QUALITY	meat	"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too."
3FOOD#QUALITY	Korean food	"Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos."
3FOOD#QUALITY	hot dogs	"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun."
2LOCATION#GENERAL	view	"Restaurant with a view"
3FOOD#QUALITY	food	"The food tasted very good."
3FOOD#QUALITY	family seafood entree	"The family seafood entree was very good."
3FOOD#QUALITY	main entree	"The main entree was also very good."
3FOOD#QUALITY	food	"Price is high but the food is good, so I would come back again."
1RESTAURANT#GENERAL	place	"This place doesn't make any sense"
1RESTAURANT#GENERAL	NULL	"Just want to warn you all - don't waste your time and money."
1AMBIENCE#GENERAL	decor	"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional..."
1AMBIENCE#GENERAL	place	"This place is not inviting and the food is totally weird."
1FOOD#STYLE_OPTIONS	japanese tapas	"The concept of japanese tapas is newly created and clearly doesn't work."
1FOOD#QUALITY	food	"The food they serve is not comforting, not appetizing and uncooked."
3FOOD#QUALITY	Food	"Good Food"
3FOOD#QUALITY	food	"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner."
3RESTAURANT#GENERAL	place	"Over all it was a very nice romantic place ."
3RESTAURANT#GENERAL	NULL	"Loved it"
3RESTAURANT#GENERAL	Pacifico	"A coworker and I tried Pacifico after work a few Fridays and loved it."
3AMBIENCE#GENERAL	atmosphere	"The atmosphere was great."
3FOOD#QUALITY	food	"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about."
2SERVICE#GENERAL	waitress	"Our waitress wasn't mean, but not especially warm or attentive either."
3RESTAURANT#GENERAL	restaurant	"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though."
3AMBIENCE#GENERAL	patio	"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio."
1RESTAURANT#GENERAL	NULL	"Dumbfoundingly Poor"
1RESTAURANT#GENERAL	NULL	"This was, from start to finish, a mind-bogglingly uncomfortable experience."
1SERVICE#GENERAL	NULL	"Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn."
1SERVICE#GENERAL	servers	"The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention."
1SERVICE#GENERAL	NULL	"Polite acknowledgement is out;"
1SERVICE#GENERAL	NULL	"supercilious scorn is in."
1SERVICE#GENERAL	NULL	"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?"
1SERVICE#GENERAL	server	"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious)."
3FOOD#QUALITY	food	"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest."
3AMBIENCE#GENERAL	fit-out	"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)"
1RESTAURANT#PRICES	NULL	"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture."
1RESTAURANT#GENERAL	NULL	"On that scale, it's a world-beater."
1RESTAURANT#GENERAL	palce	"How is this palce still open?"
1RESTAURANT#GENERAL	NULL	"I honestly don't even know where to begin."
3SERVICE#GENERAL	NULL	"We arrived and were seated immediately, which made us both happy."
3RESTAURANT#GENERAL	NULL	"Everything was going good until we got our meals."
1FOOD#STYLE_OPTIONS	chicken	"I took one look at the chicken and I was appalled."
1FOOD#STYLE_OPTIONS	NULL	"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes."
1FOOD#QUALITY	salmon	"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms."
1SERVICE#GENERAL	waitress	"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away."
1FOOD#QUALITY	spinach	"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it."
1FOOD#STYLE_OPTIONS	NULL	"I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach."
1FOOD#QUALITY	NULL	"So I decide to report back to the waitress because it was completely inedible."
1SERVICE#GENERAL	NULL	"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, oh well, I wish you would have said something earlier No apology, nothing."
1SERVICE#GENERAL	NULL	"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!"
1SERVICE#GENERAL	NULL	"No desert menu, no apology, nothing!!!!!!"
1SERVICE#GENERAL	manager	"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it."
1SERVICE#GENERAL	NULL	"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!"
1SERVICE#GENERAL	NULL	"The level of rudeness was preposterous."
1SERVICE#GENERAL	manager	"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out."
1RESTAURANT#GENERAL	NULL	"I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE."
1SERVICE#GENERAL	STAFF	"THIS STAFF SHOULD BE FIRED."
3FOOD#QUALITY	margherita pizza	"cirspy crust margherita pizza"
3FOOD#QUALITY	pizza	"it was really good pizza."
3FOOD#QUALITY	crust	"the crust was imazingly cooked well and pizza was fully loaded:):):)"
3RESTAURANT#GENERAL	NULL	"you know what i mean all the positives things happening there made mw write this review."
1RESTAURANT#GENERAL	Restaurant	"Single Worst Restaurant in Manhattan"
3AMBIENCE#GENERAL	decor	"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty."
1RESTAURANT#GENERAL	place	"If I could give 0 stars I would do so for this place."
1RESTAURANT#MISCELLANEOUS	NULL	"The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews."
1RESTAURANT#GENERAL	NULL	"Well...they can run but they can't hide."
1RESTAURANT#GENERAL	place	"This place...god where do i begin."
3AMBIENCE#GENERAL	scene	"It is quite a spectacular scene i'll give them that."
2AMBIENCE#GENERAL	decor	"The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!"
